# BPA WIT Initiative: Centralized Wind Power Forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Aggregated wind power forecasts for all wind generation in the BPA BAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Historical data set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data Description: estimated --> AVERAGE <-- generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Date/Time is in UTC or Greenwich Mean Time and is the time the forecast was produced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# HR01 is the first hour of the forecast or next hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Inquiries at BPA Wind Integration Team / BPAwindintegration@bpa.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time (UTC),Hr01,Hr02,Hr03,Hr04,Hr05,Hr06,Hr07,Hr08,Hr09,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25,Hr26,Hr27,Hr28,Hr29,Hr30,Hr31,Hr32,Hr33,Hr34,Hr35,Hr36,Hr37,Hr38,Hr39,Hr40,Hr41,Hr42,Hr43,Hr44,Hr45,Hr46,Hr47,Hr48,Hr49,Hr50,Hr51,Hr52,Hr53,Hr54,Hr55,Hr56,Hr57,Hr58,Hr59,Hr60,Hr61,Hr62,Hr63,Hr64,Hr65,Hr66,Hr67,Hr68,Hr69,Hr70,Hr71,Hr72
9/25/2013 0:00,2536,2480,2498,2513,2521,2299,2157,2068,2011,1940,1814,1777,1721,1575,1439,1289,1083,955,863,819,788,785,830,918,1045,1218,1468,1624,1608,1502,1376,1246,1095,928,774,617,527,508,529,530,498,424,361,302,258,267,340,458,574,750,948,1114,1266,1299,1350,1358,1371,1412,1414,1473,1514,1543,1559,1600,1690,1760,1854,1919,2017,2069,2178,2266
9/25/2013 1:00,2632,2568,2560,2515,2435,2210,2114,2034,1964,1881,1783,1710,1592,1395,1262,1056,961,869,823,786,785,825,917,1045,1222,1445,1632,1628,1483,1344,1210,1084,948,761,607,508,487,531,523,485,427,352,295,256,262,335,447,589,745,940,1131,1242,1324,1331,1362,1376,1391,1454,1446,1514,1543,1577,1601,1675,1769,1831,1936,2008,2087,2177,2268,2307
9/25/2013 2:00,2780,2664,2572,2392,2312,2131,2053,1949,1894,1832,1703,1548,1406,1202,1094,938,872,829,794,779,824,915,1046,1218,1455,1616,1627,1483,1328,1210,1091,941,778,599,506,481,498,520,479,411,355,294,242,262,330,454,577,745,915,1124,1250,1299,1358,1350,1379,1398,1437,1471,1474,1550,1577,1611,1667,1754,1832,1903,2026,2077,2184,2295,2286,2227
9/25/2013 3:00,2793,2606,2396,2196,2129,2004,1916,1872,1789,1684,1513,1328,1170,1029,930,831,795,770,767,805,897,1023,1200,1444,1614,1623,1490,1353,1216,1093,968,789,627,512,489,503,497,473,411,352,297,254,253,332,448,564,742,932,1103,1235,1314,1319,1361,1379,1408,1421,1482,1491,1538,1590,1605,1659,1729,1796,1882,1985,2071,2167,2238,2306,2188,2059
9/25/2013 4:00,2515,2342,2193,2075,2027,1910,1835,1787,1656,1508,1301,1135,1008,918,861,792,771,764,808,895,1022,1194,1438,1614,1625,1512,1358,1216,1084,964,798,637,525,490,503,497,448,399,355,294,257,253,319,449,580,748,935,1114,1236,1295,1335,1341,1390,1406,1428,1439,1501,1528,1599,1623,1657,1712,1771,1879,1981,2075,2173,2233,2259,2222,2046,1875
9/25/2013 5:00,2261,2109,1986,1867,1815,1741,1646,1537,1348,1214,1077,983,896,863,847,802,827,888,999,1107,1198,1283,1391,1396,1366,1278,1167,1054,938,783,638,534,489,491,504,458,394,334,278,238,239,290,386,551,756,980,1164,1288,1352,1366,1407,1421,1464,1479,1501,1512,1574,1595,1673,1660,1694,1737,1867,1999,2117,2230,2312,2331,2183,2008,1740,1532
9/25/2013 6:00,1962,1926,1885,1829,1765,1678,1561,1398,1208,1102,925,877,822,790,775,751,822,942,1060,1155,1246,1325,1380,1375,1300,1215,1086,966,799,637,535,493,498,480,452,371,315,260,225,221,283,377,532,758,1001,1195,1312,1372,1409,1420,1459,1478,1536,1545,1565,1605,1639,1714,1774,1775,1822,1932,2129,2253,2348,2390,2343,2195,1966,1742,1479,1315
9/25/2013 7:00,1739,1768,1789,1769,1646,1540,1377,1228,1058,946,841,802,757,739,738,823,941,1058,1153,1235,1324,1359,1368,1307,1196,1086,966,797,638,525,500,499,500,446,372,306,253,220,223,283,383,527,746,992,1210,1335,1376,1401,1429,1441,1486,1520,1553,1569,1602,1655,1703,1760,1841,1847,1936,2127,2254,2352,2393,2364,2174,1968,1698,1508,1296,1138
9/25/2013 8:00,1712,1737,1758,1681,1526,1359,1208,1071,931,862,776,757,736,759,825,938,1053,1150,1235,1327,1360,1352,1294,1204,1080,960,784,631,523,492,494,490,454,368,307,251,218,218,283,384,534,738,993,1210,1350,1403,1402,1419,1451,1473,1515,1534,1573,1608,1647,1706,1758,1827,1906,1962,2104,2255,2358,2390,2367,2197,1951,1706,1463,1286,1124,1015
9/25/2013 9:00,1558,1530,1498,1386,1214,1104,994,891,792,739,684,676,707,828,1018,1209,1396,1612,1757,1782,1674,1505,1339,1148,987,843,690,610,574,563,525,452,359,297,268,240,265,350,505,724,976,1293,1556,1627,1622,1597,1564,1576,1591,1626,1631,1603,1525,1440,1397,1450,1526,1617,1736,1825,1904,1942,1873,1817,1682,1451,1176,981,809,711,692,705
9/25/2013 10:00,1544,1474,1392,1242,1112,998,892,814,727,706,665,709,818,1020,1212,1381,1613,1761,1782,1677,1505,1334,1138,978,834,708,609,570,568,535,464,372,300,263,239,263,350,488,724,979,1295,1536,1642,1627,1607,1586,1580,1579,1590,1597,1603,1517,1428,1395,1449,1532,1599,1711,1835,1906,1942,1920,1788,1621,1444,1180,983,811,705,684,697,722
9/25/2013 11:00,1545,1410,1304,1186,1023,887,787,709,655,650,684,812,998,1203,1375,1568,1744,1747,1653,1510,1323,1125,946,817,685,594,543,543,521,459,380,312,259,242,242,336,481,716,998,1333,1551,1645,1680,1657,1654,1644,1643,1671,1654,1644,1564,1471,1443,1503,1601,1715,1789,1882,1966,2010,1967,1857,1702,1481,1317,1082,903,780,743,740,737,740
9/25/2013 12:00,1407,1263,1164,1052,891,770,682,647,640,669,795,971,1178,1383,1582,1745,1766,1670,1488,1323,1105,930,781,670,584,531,521,500,444,375,319,261,225,252,322,474,699,984,1326,1531,1612,1634,1636,1613,1626,1596,1643,1649,1612,1555,1468,1446,1519,1606,1725,1784,1875,1911,1964,2026,1919,1821,1553,1321,1161,995,880,815,795,759,756,777
9/25/2013 13:00,1267,1132,1045,910,746,681,642,625,681,792,971,1171,1374,1595,1718,1765,1664,1489,1324,1113,938,786,659,584,536,522,496,446,371,316,259,237,244,331,468,692,970,1315,1534,1619,1610,1614,1627,1627,1619,1647,1644,1629,1540,1456,1447,1544,1606,1713,1814,1873,1916,1947,1970,1976,1773,1614,1329,1121,991,885,827,781,761,756,781,796
9/25/2013 14:00,1166,997,861,754,653,643,626,667,796,982,1193,1378,1595,1728,1739,1660,1488,1309,1089,937,789,663,573,539,523,493,449,370,312,255,237,254,332,474,678,975,1296,1515,1619,1622,1601,1619,1639,1625,1653,1655,1618,1543,1458,1445,1528,1633,1709,1785,1866,1922,1960,1951,1922,1833,1565,1366,1129,1003,883,827,799,751,763,781,799,817
9/25/2013 15:00,1007,862,754,674,618,628,667,782,973,1179,1367,1565,1719,1722,1628,1486,1303,1098,910,795,664,573,527,519,496,445,385,319,255,231,254,341,484,689,970,1291,1496,1593,1603,1594,1589,1623,1635,1661,1658,1625,1539,1444,1446,1531,1635,1745,1791,1865,1907,1961,1970,1908,1785,1647,1350,1134,981,899,830,817,771,752,777,800,820,856
9/25/2013 16:00,906,753,672,647,612,673,779,959,1169,1378,1561,1691,1708,1601,1440,1305,1093,905,777,659,579,529,513,496,445,374,329,267,222,254,341,489,703,968,1280,1487,1584,1600,1594,1591,1604,1632,1665,1663,1634,1550,1454,1423,1539,1638,1747,1794,1861,1915,1948,1967,1913,1762,1548,1399,1135,975,888,843,819,799,763,773,799,827,854,936
9/25/2013 17:00,795,663,582,575,618,764,968,1242,1574,1930,2106,2080,1883,1625,1355,1118,946,791,679,615,570,550,529,482,392,329,292,279,310,411,552,709,963,1300,1550,1641,1653,1662,1674,1699,1712,1778,1804,1737,1619,1479,1455,1561,1708,1801,1843,1866,1900,1924,1914,1851,1690,1476,1276,1138,976,888,847,832,824,834,816,820,831,860,888,1050
9/25/2013 18:00,663,582,575,618,764,968,1242,1574,1930,2106,2080,1883,1625,1355,1118,946,791,679,615,570,550,529,482,392,329,292,279,310,411,552,709,963,1300,1550,1641,1653,1662,1674,1699,1712,1778,1804,1737,1619,1479,1455,1561,1708,1801,1843,1866,1900,1924,1914,1851,1690,1476,1276,1138,976,888,847,832,824,834,816,820,831,860,888,1050,1050
9/25/2013 19:00,663,582,575,618,764,968,1242,1574,1930,2106,2080,1883,1625,1355,1118,946,791,679,615,570,550,529,482,392,329,292,279,310,411,552,709,963,1300,1550,1641,1653,1662,1674,1699,1712,1778,1804,1737,1619,1479,1455,1561,1708,1801,1843,1866,1900,1924,1914,1851,1690,1476,1276,1138,976,888,847,832,824,834,816,820,831,860,888,1050,1050
9/25/2013 20:00,663,582,575,618,764,968,1242,1574,1930,2106,2080,1883,1625,1355,1118,946,791,679,615,570,550,529,482,392,329,292,279,310,411,552,709,963,1300,1550,1641,1653,1662,1674,1699,1712,1778,1804,1737,1619,1479,1455,1561,1708,1801,1843,1866,1900,1924,1914,1851,1690,1476,1276,1138,976,888,847,832,824,834,816,820,831,860,888,1050,1050
9/25/2013 21:00,663,582,575,618,764,968,1242,1574,1930,2106,2080,1883,1625,1355,1118,946,791,679,615,570,550,529,482,392,329,292,279,310,411,552,709,963,1300,1550,1641,1653,1662,1674,1699,1712,1778,1804,1737,1619,1479,1455,1561,1708,1801,1843,1866,1900,1924,1914,1851,1690,1476,1276,1138,976,888,847,832,824,834,816,820,831,860,888,1050,1050
9/25/2013 22:00,726,993,1317,1688,1974,2127,2048,1853,1563,1328,1117,946,758,607,549,467,464,451,365,271,183,151,144,156,177,246,387,631,988,1406,1639,1789,1852,1862,1865,1844,1854,1850,1837,1784,1730,1757,1919,2095,2267,2370,2422,2427,2317,2170,2019,1881,1726,1602,1483,1373,1262,1144,1045,947,880,838,809,776,769,784,884,992,1056,1029,987,1050
9/25/2013 23:00,1097,1423,1767,2111,2307,2171,1900,1630,1360,1159,994,842,711,632,570,545,493,404,305,238,203,219,234,242,249,333,533,887,1239,1472,1594,1654,1679,1700,1685,1720,1748,1712,1709,1688,1767,1899,2035,2196,2285,2280,2280,2161,2006,1854,1702,1544,1408,1310,1230,1149,1059,991,902,880,859,819,787,768,770,839,902,967,1029,1083,1199,1050
9/26/2013 0:00,1439,1769,2084,2319,2194,1900,1648,1379,1160,1006,856,723,635,592,563,500,414,313,246,209,205,238,253,265,324,532,873,1196,1461,1598,1673,1669,1656,1655,1669,1704,1702,1694,1687,1744,1894,2026,2137,2238,2238,2226,2108,1945,1787,1649,1509,1358,1259,1209,1146,1058,987,928,858,842,808,766,755,737,788,909,1061,1184,1344,1543,1658,1050
9/26/2013 1:00,2001,2281,2430,2289,1939,1637,1371,1154,996,864,737,646,611,587,511,408,305,233,198,186,198,224,232,299,470,813,1125,1388,1527,1631,1674,1639,1629,1662,1687,1706,1689,1713,1777,1887,2057,2170,2261,2322,2296,2205,2083,1912,1785,1602,1437,1294,1218,1162,1104,1048,1033,998,923,941,924,872,873,930,1068,1250,1378,1505,1625,1719,1721,1050
9/26/2013 2:00,2324,2466,2314,2020,1653,1374,1170,986,856,744,652,614,594,518,418,304,235,201,194,203,212,233,297,488,806,1136,1380,1510,1604,1636,1658,1639,1660,1689,1679,1684,1678,1781,1903,2027,2176,2246,2283,2318,2208,2075,1931,1774,1607,1438,1308,1211,1151,1107,1068,1034,996,969,907,912,904,869,938,1075,1221,1382,1503,1612,1681,1740,1711,1050
9/26/2013 3:00,2558,2353,2028,1735,1385,1165,1003,842,728,651,619,603,529,416,306,231,207,194,207,208,233,297,482,816,1130,1385,1503,1584,1633,1660,1657,1664,1686,1683,1681,1676,1746,1912,2041,2146,2250,2286,2290,2205,2083,1923,1777,1591,1438,1308,1213,1135,1108,1077,1054,996,964,936,901,894,903,937,1062,1232,1369,1498,1610,1664,1693,1708,1701,1050
9/26/2013 4:00,2384,2049,1714,1418,1158,1000,842,722,643,622,606,540,413,294,229,200,200,206,217,235,302,479,811,1133,1371,1494,1561,1591,1616,1636,1667,1701,1659,1659,1665,1739,1863,2003,2151,2222,2275,2265,2199,2074,1924,1770,1588,1411,1307,1207,1124,1059,1061,1031,1001,964,931,909,889,905,975,1051,1183,1364,1494,1600,1670,1683,1681,1673,1682,1050
9/26/2013 5:00,2021,1732,1412,1185,982,838,718,630,606,617,546,419,292,220,198,199,209,220,235,299,487,812,1125,1374,1492,1572,1592,1596,1618,1667,1700,1688,1663,1659,1739,1872,2003,2125,2232,2274,2269,2176,2096,1918,1782,1597,1430,1273,1209,1120,1057,1025,1022,1009,971,931,905,900,894,960,1079,1178,1339,1502,1607,1657,1691,1668,1682,1630,1738,1050
9/26/2013 6:00,1843,1545,1311,1088,881,727,607,560,541,486,377,286,238,233,228,232,211,222,304,503,801,1098,1328,1438,1502,1539,1529,1537,1585,1659,1725,1777,1788,1824,1897,2002,2083,2117,2121,2086,1997,1868,1735,1645,1537,1411,1278,1173,1126,1070,1019,988,962,964,919,871,843,871,946,1034,1174,1272,1347,1455,1507,1512,1531,1579,1631,1671,1953,2239
9/26/2013 7:00,1594,1313,1069,864,707,593,567,562,491,376,299,245,248,238,222,218,225,300,499,806,1095,1319,1428,1500,1538,1532,1534,1587,1631,1722,1767,1808,1814,1911,1990,2099,2131,2113,2063,2000,1866,1737,1639,1525,1406,1295,1188,1117,1064,1030,990,962,947,935,879,848,871,939,1045,1139,1281,1370,1448,1494,1509,1524,1577,1639,1749,1920,2202,2329
9/26/2013 8:00,1318,1085,870,702,571,549,565,493,379,299,256,261,250,228,217,234,293,503,800,1098,1328,1419,1490,1552,1535,1550,1584,1648,1698,1765,1800,1819,1892,2034,2088,2144,2132,2055,1999,1875,1744,1638,1522,1382,1288,1188,1113,1072,1028,990,960,946,919,884,852,875,941,1042,1146,1267,1370,1452,1492,1509,1521,1575,1638,1751,1999,2199,2314,2347
9/26/2013 9:00,1333,1064,805,625,567,570,506,394,310,264,259,254,219,224,262,341,530,797,1026,1216,1354,1453,1533,1579,1617,1691,1751,1852,1870,1875,1844,1852,1901,1950,1839,1731,1605,1578,1503,1381,1325,1165,1066,1026,1010,1005,1016,976,940,900,868,855,881,965,1150,1585,2148,2566,2777,2830,2779,2560,2276,2001,1876,1847,1902,2133,2395,2552,2515,2490
9/26/2013 10:00,1024,789,609,557,549,491,387,303,262,258,258,225,226,261,350,529,800,1044,1225,1349,1452,1534,1561,1640,1695,1773,1828,1881,1864,1842,1845,1851,1898,1855,1731,1634,1503,1496,1411,1277,1216,1077,1032,1031,1013,1009,983,940,903,870,865,885,916,1136,1532,2119,2572,2777,2889,2770,2565,2244,1990,1895,1862,1966,2143,2393,2621,2557,2430,2387
9/26/2013 11:00,906,690,597,549,497,381,296,246,255,270,225,231,265,345,530,780,1045,1238,1349,1448,1528,1570,1640,1716,1776,1848,1880,1865,1830,1847,1864,1891,1843,1752,1591,1497,1401,1403,1267,1171,1128,1027,1038,1051,1030,984,926,874,817,790,835,919,1059,1449,1977,2442,2697,2803,2814,2566,2258,2011,1929,1919,1997,2283,2513,2764,2783,2649,2516,2424
9/26/2013 12:00,695,617,568,521,399,308,278,269,276,261,256,283,363,553,795,1034,1251,1388,1463,1540,1558,1642,1715,1797,1845,1881,1869,1845,1861,1899,1910,1829,1710,1558,1421,1342,1280,1196,1090,993,1014,963,974,962,909,883,810,769,755,791,860,1081,1446,2056,2574,2848,2940,2897,2713,2317,2064,2006,2087,2201,2473,2827,2987,2984,2865,2683,2550,2460
9/26/2013 13:00,604,576,525,399,315,263,281,257,238,260,282,355,552,814,1042,1241,1396,1485,1545,1577,1620,1679,1791,1850,1880,1873,1845,1867,1904,1911,1823,1693,1560,1443,1334,1256,1180,1102,1024,966,1019,976,963,929,856,826,758,768,791,862,1066,1482,1994,2566,2840,2959,2917,2686,2322,2039,2009,2104,2238,2541,2798,3059,3030,2854,2707,2571,2423,2390
9/26/2013 14:00,584,536,422,318,275,249,268,221,241,293,355,547,822,1079,1260,1380,1497,1577,1582,1641,1681,1762,1848,1881,1864,1855,1864,1909,1922,1823,1683,1544,1462,1351,1257,1163,1070,1006,1014,1030,1017,972,930,894,805,785,738,821,831,1064,1478,2037,2490,2810,2946,2917,2689,2318,2042,1978,2071,2288,2532,2865,3052,3068,2916,2719,2566,2438,2346,2424
9/26/2013 15:00,505,396,318,274,256,246,238,234,279,357,553,841,1097,1268,1367,1483,1577,1604,1647,1702,1766,1823,1888,1870,1839,1858,1900,1936,1851,1717,1580,1489,1423,1317,1179,1096,1004,1012,1053,1058,1014,959,904,843,773,771,769,819,1006,1497,2093,2567,2826,2951,2927,2703,2341,2074,1986,2056,2249,2619,2910,3138,3085,2975,2802,2628,2455,2388,2398,2551
9/26/2013 16:00,392,304,277,252,238,216,241,271,348,539,852,1122,1270,1379,1452,1558,1618,1674,1703,1764,1830,1871,1872,1856,1857,1898,1936,1860,1719,1584,1469,1379,1325,1201,1087,1010,992,1048,1067,1032,992,900,849,797,773,792,851,1015,1443,2076,2599,2851,2929,2923,2699,2338,2068,1988,2048,2212,2570,2951,3115,3138,2981,2815,2637,2478,2376,2434,2565,2691
9/26/2013 17:00,261,236,206,178,172,208,271,354,562,909,1244,1423,1522,1580,1623,1725,1805,1852,1908,1917,1937,1885,1848,1832,1878,1931,1872,1723,1615,1493,1383,1282,1186,1071,976,952,971,1020,1007,975,979,933,901,859,905,962,1145,1494,2013,2446,2741,2861,2829,2615,2310,2086,2045,2137,2278,2585,2916,3149,3136,3030,2840,2679,2503,2416,2476,2639,2828,3008
9/26/2013 18:00,215,203,183,170,205,259,338,534,887,1221,1416,1550,1592,1655,1699,1788,1858,1919,1917,1933,1886,1819,1825,1870,1921,1874,1769,1659,1548,1448,1342,1217,1118,1022,988,997,1008,980,954,951,946,907,910,953,1051,1223,1573,1997,2377,2652,2741,2720,2532,2327,2195,2218,2345,2508,2747,3004,3212,3265,3163,2966,2773,2595,2475,2428,2469,2542,2657,2747
9/26/2013 19:00,187,165,170,201,261,344,542,874,1227,1406,1563,1613,1661,1719,1759,1823,1908,1933,1955,1898,1822,1821,1868,1920,1880,1770,1663,1562,1453,1334,1216,1098,1024,996,999,1007,957,944,956,956,940,896,967,1049,1210,1612,2036,2395,2638,2757,2761,2540,2320,2176,2237,2390,2488,2776,3025,3178,3213,3167,3046,2810,2604,2473,2488,2496,2566,2637,2762,2814
9/26/2013 20:00,248,221,246,286,358,552,912,1267,1447,1573,1636,1692,1712,1753,1830,1911,1978,2003,1949,1862,1810,1838,1864,1832,1742,1661,1589,1519,1412,1292,1182,1113,1086,1078,1049,987,931,931,939,927,937,994,1099,1316,1706,2248,2637,2831,2847,2789,2644,2426,2334,2408,2644,2890,3134,3364,3477,3491,3402,3275,3099,2871,2694,2591,2554,2547,2564,2630,2680,2712
9/26/2013 21:00,223,218,241,289,472,819,1183,1382,1552,1670,1754,1782,1813,1890,1975,2048,2074,2031,1901,1756,1657,1627,1607,1581,1563,1569,1578,1519,1411,1272,1197,1156,1152,1119,1056,1000,991,987,945,919,941,1002,1192,1561,2131,2629,2975,3127,3130,2974,2652,2360,2136,1999,2171,2592,3197,3519,3638,3592,3482,3282,2984,2669,2339,2031,1769,1546,1385,1349,1441,1650
9/26/2013 22:00,218,241,289,472,819,1183,1382,1552,1670,1751,1777,1800,1880,1961,2048,2074,2031,1901,1756,1657,1627,1607,1581,1563,1569,1578,1519,1411,1272,1197,1156,1152,1119,1056,1000,991,987,945,919,941,1002,1192,1561,2131,2629,2975,3127,3130,2974,2652,2360,2136,1999,2171,2592,3197,3519,3638,3592,3482,3282,2984,2669,2339,2031,1769,1546,1385,1349,1441,1650,1818
9/26/2013 23:00,241,289,472,819,1183,1382,1552,1670,1751,1771,1788,1871,1952,2031,2074,2031,1901,1756,1657,1627,1607,1581,1563,1569,1578,1519,1411,1272,1197,1156,1152,1119,1056,1000,991,987,945,919,941,1002,1192,1561,2131,2629,2975,3127,3130,2974,2652,2360,2136,1999,2171,2592,3197,3519,3638,3592,3482,3282,2984,2669,2339,2031,1769,1546,1385,1349,1441,1650,1818,1948
9/27/2013 0:00,336,499,825,1153,1353,1538,1667,1758,1786,1800,1878,1958,2022,2069,2041,1904,1761,1648,1635,1650,1693,1690,1654,1579,1466,1337,1207,1138,1104,1115,1102,1058,1021,1018,1008,946,895,887,926,1120,1520,2139,2708,3143,3396,3431,3233,2805,2431,2153,2001,2165,2589,3203,3538,3667,3631,3494,3235,2836,2457,2119,1844,1610,1418,1273,1227,1277,1422,1595,1791,1998
9/27/2013 1:00,499,825,1153,1353,1538,1667,1758,1786,1800,1869,1943,2010,2058,2031,1904,1761,1648,1635,1650,1693,1690,1654,1579,1466,1337,1207,1138,1104,1115,1102,1058,1021,1018,1008,946,895,887,926,1120,1520,2139,2708,3143,3396,3431,3233,2805,2431,2153,2001,2165,2589,3203,3538,3667,3631,3494,3235,2836,2457,2119,1844,1610,1418,1273,1227,1277,1422,1595,1791,1998,2106
9/27/2013 2:00,825,1160,1359,1536,1666,1758,1785,1803,1869,1924,1985,2033,2007,1883,1761,1648,1635,1650,1693,1690,1654,1579,1466,1337,1207,1138,1104,1115,1102,1058,1021,1018,1008,946,895,887,926,1120,1520,2139,2708,3143,3396,3431,3233,2805,2431,2153,2001,2165,2589,3203,3538,3667,3631,3494,3235,2836,2457,2119,1844,1610,1418,1273,1227,1277,1422,1595,1791,1998,2106,2124
9/27/2013 3:00,1160,1359,1536,1666,1758,1785,1803,1869,1923,1970,2015,1986,1856,1732,1648,1635,1650,1693,1690,1654,1579,1466,1337,1207,1138,1104,1115,1102,1058,1021,1018,1008,946,895,887,926,1120,1520,2139,2708,3143,3396,3431,3233,2805,2431,2153,2001,2165,2589,3203,3538,3667,3631,3494,3235,2836,2457,2119,1844,1610,1418,1273,1227,1277,1422,1595,1791,1998,2106,2124,2058
9/27/2013 4:00,1359,1536,1666,1758,1785,1803,1869,1923,1970,1996,1968,1831,1709,1644,1635,1650,1693,1690,1654,1579,1466,1337,1207,1138,1104,1115,1102,1058,1021,1018,1008,946,895,887,926,1120,1520,2139,2708,3143,3396,3431,3233,2805,2431,2153,2001,2165,2589,3203,3538,3667,3631,3494,3235,2836,2457,2119,1844,1610,1418,1273,1227,1277,1422,1595,1791,1998,2106,2124,2058,2075
9/27/2013 5:00,1541,1661,1711,1782,1891,1930,1930,1905,1868,1824,1710,1565,1528,1559,1567,1558,1499,1446,1387,1327,1256,1169,1111,1065,1065,1054,1041,1020,1013,1040,1064,1091,1113,1143,1300,1658,2231,2791,3211,3451,3507,3373,3067,2653,2295,2001,2165,2589,3203,3538,3667,3631,3494,3235,2836,2457,2119,1844,1610,1418,1273,1227,1277,1422,1595,1791,1998,2106,2124,2058,2075,2152
9/27/2013 6:00,1640,1714,1792,1905,1952,1960,1937,1888,1827,1684,1531,1509,1551,1544,1486,1434,1412,1431,1407,1344,1223,1141,1086,1072,1064,1052,1046,1027,1035,1031,1042,1067,1110,1279,1642,2229,2798,3232,3482,3547,3418,3116,2733,2430,2205,2376,2763,3310,3581,3622,3451,3221,2910,2560,2300,2160,2149,2125,2088,2046,2031,2030,2050,2049,2039,2028,2050,2115,2224,2379,2567,2781
9/27/2013 7:00,1714,1792,1905,1952,1960,1937,1888,1827,1684,1505,1500,1557,1559,1500,1434,1412,1431,1407,1344,1223,1141,1086,1072,1064,1052,1046,1027,1035,1031,1042,1067,1110,1279,1642,2229,2798,3232,3482,3547,3418,3116,2733,2430,2205,2376,2763,3310,3581,3622,3451,3221,2910,2560,2300,2160,2149,2125,2088,2046,2031,2030,2050,2049,2039,2028,2050,2115,2224,2379,2567,2781,2947
9/27/2013 8:00,1787,1901,1948,1959,1940,1896,1837,1694,1509,1485,1559,1565,1510,1450,1412,1431,1407,1344,1223,1141,1086,1072,1064,1052,1046,1027,1035,1031,1042,1067,1110,1279,1642,2229,2798,3232,3482,3547,3418,3116,2733,2430,2205,2376,2763,3310,3581,3622,3451,3221,2910,2560,2300,2160,2149,2125,2088,2046,2031,2030,2050,2049,2039,2028,2050,2115,2224,2379,2567,2781,2947,3052
9/27/2013 9:00,2735,2636,2512,2365,2186,2003,1769,1620,1651,1776,1775,1696,1613,1525,1449,1378,1303,1199,1121,1061,1037,1006,981,946,908,894,868,909,1003,1176,1421,1783,2248,2728,3114,3384,3459,3333,3018,2711,2588,2643,2969,3342,3722,3850,3864,3696,3416,2952,2420,2020,1802,1780,1803,1881,1997,2090,2174,2233,2237,2188,2119,2225,2475,2806,3099,3356,3571,3706,3779,3768
9/27/2013 10:00,2545,2437,2310,2141,1966,1735,1585,1622,1751,1772,1684,1615,1526,1458,1378,1303,1199,1121,1061,1037,1006,981,946,908,894,868,909,1003,1176,1421,1783,2248,2728,3114,3384,3459,3333,3018,2711,2588,2643,2969,3342,3722,3850,3864,3696,3416,2952,2420,2020,1802,1780,1803,1881,1997,2090,2174,2233,2237,2188,2119,2225,2475,2806,3099,3356,3571,3706,3779,3768,3690
9/27/2013 11:00,2534,2389,2207,2020,1782,1620,1646,1775,1783,1700,1627,1534,1464,1398,1303,1199,1121,1061,1037,1006,981,946,908,894,868,909,1003,1176,1421,1783,2248,2728,3114,3384,3459,3333,3018,2711,2588,2643,2969,3342,3722,3850,3864,3696,3416,2952,2420,2020,1802,1780,1803,1881,1997,2090,2174,2233,2237,2188,2119,2225,2475,2806,3099,3356,3571,3706,3779,3768,3690,3484
9/27/2013 12:00,2364,2199,2031,1808,1644,1661,1775,1765,1644,1553,1469,1418,1374,1317,1256,1213,1166,1143,1105,1059,1017,968,942,911,929,988,1116,1322,1657,2122,2613,3015,3305,3392,3269,2947,2578,2365,2311,2620,3047,3540,3766,3831,3688,3417,2935,2377,1970,1777,1804,1856,1934,2032,2126,2229,2336,2401,2403,2353,2454,2698,3036,3308,3509,3650,3762,3836,3842,3796,3620,3370
