# BPA WIT Initiative: Centralized Wind Power Forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Aggregated wind power forecasts for all wind generation in the BPA BAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Historical data set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data Description: estimated --> AVERAGE <-- generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Date/Time is in UTC or Greenwich Mean Time and is the time the forecast was produced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# HR01 is the first hour of the forecast or next hour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Inquiries at BPA Wind Integration Team / BPAwindintegration@bpa.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date/Time (UTC),Hr01,Hr02,Hr03,Hr04,Hr05,Hr06,Hr07,Hr08,Hr09,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25,Hr26,Hr27,Hr28,Hr29,Hr30,Hr31,Hr32,Hr33,Hr34,Hr35,Hr36,Hr37,Hr38,Hr39,Hr40,Hr41,Hr42,Hr43,Hr44,Hr45,Hr46,Hr47,Hr48,Hr49,Hr50,Hr51,Hr52,Hr53,Hr54,Hr55,Hr56,Hr57,Hr58,Hr59,Hr60,Hr61,Hr62,Hr63,Hr64,Hr65,Hr66,Hr67,Hr68,Hr69,Hr70,Hr71,Hr72
8/23/2013 16:00,1645,1701,1789,1857,1968,2108,2372,2672,2888,2996,3040,3005,2920,2833,2711,2616,2385,2162,1919,1676,1429,1175,880,650,526,474,481,444,431,515,826,1219,1644,1988,2272,2496,2494,2410,2285,2218,2078,1871,1574,1300,1016,816,581,434,317,270,221,207,205,240,505,944,1526,1875,2078,2210,2236,2269,2262,2199,2101,1967,1849,1701,1557,1312,1060,837
8/23/2013 17:00,2157,2187,2220,2294,2393,2573,2778,2916,3001,3024,2983,2939,2824,2663,2484,2293,1995,1754,1525,1308,1061,790,577,432,392,390,391,383,476,743,1122,1569,1951,2267,2478,2558,2518,2425,2300,2124,1885,1593,1305,989,765,566,401,311,238,196,171,175,241,555,1062,1678,1941,2047,2038,2046,2117,2141,2107,2050,1955,1839,1716,1547,1333,1100,916,754
8/23/2013 18:00,2289,2293,2378,2471,2627,2806,2978,3035,3043,3014,2972,2866,2731,2510,2300,2048,1736,1532,1325,1058,788,577,439,392,390,390,399,472,754,1123,1572,1944,2272,2485,2550,2515,2406,2299,2109,1887,1590,1304,994,759,564,406,299,235,196,182,195,209,548,1062,1700,1923,2047,2061,2068,2124,2141,2079,2008,1906,1801,1716,1580,1351,1103,916,756,628
8/23/2013 19:00,2559,2525,2543,2726,2852,2990,3070,3085,3028,2987,2871,2727,2549,2336,2074,1784,1518,1310,1059,774,565,444,394,390,390,398,491,762,1137,1586,1954,2283,2484,2556,2520,2431,2290,2107,1879,1596,1297,983,765,547,401,298,238,176,182,195,230,531,1045,1700,1944,2033,2067,2068,2103,2141,2082,1995,1909,1801,1686,1582,1350,1109,914,751,626,561
8/23/2013 20:00,2637,2608,2712,2906,2981,3040,3090,3039,2984,2901,2741,2553,2361,2115,1869,1578,1318,1063,799,579,440,414,402,403,413,504,777,1154,1609,1998,2270,2473,2516,2483,2388,2290,2088,1855,1582,1293,970,735,509,354,259,190,143,123,134,185,509,1016,1673,1965,2073,2078,2093,2122,2122,2058,1954,1916,1817,1697,1600,1372,1128,924,754,619,554,648
8/23/2013 21:00,2312,2521,2762,2948,2952,2922,2921,2858,2785,2698,2548,2432,2232,1984,1701,1489,1088,863,693,588,519,516,494,492,587,845,1232,1670,2039,2267,2463,2532,2482,2376,2231,1962,1692,1470,1254,980,715,487,358,353,403,404,334,266,325,784,1517,2067,2044,1825,1541,1598,1707,1785,1690,1533,1377,1254,1130,997,798,587,402,265,206,182,334,584
8/23/2013 22:00,2500,2721,2910,2970,2943,2901,2876,2796,2727,2597,2409,2278,1982,1721,1458,1123,851,694,577,533,511,497,491,586,844,1229,1665,2034,2318,2453,2526,2499,2362,2209,1973,1694,1475,1248,990,717,481,361,344,395,404,329,272,316,785,1517,2074,2038,1803,1541,1598,1702,1766,1690,1537,1372,1252,1129,990,797,587,400,265,191,180,324,566,896
8/23/2013 23:00,2778,2905,2973,2957,2898,2838,2785,2683,2599,2452,2259,2045,1736,1465,1246,898,696,587,516,502,490,479,576,830,1197,1645,2050,2312,2477,2484,2444,2341,2149,1922,1668,1461,1256,1005,746,532,422,461,563,629,522,380,378,766,1350,1833,1857,1692,1496,1578,1674,1726,1627,1486,1339,1218,1097,961,767,562,368,217,134,108,240,457,789,1261
8/24/2013 0:00,3036,3024,3000,2920,2856,2794,2716,2596,2438,2263,1992,1733,1461,1191,959,761,583,519,511,489,486,570,835,1208,1667,2042,2322,2482,2519,2444,2309,2123,1889,1636,1429,1226,993,745,534,428,462,559,592,503,376,381,760,1386,1861,1901,1762,1610,1704,1877,1977,1849,1634,1413,1279,1136,985,777,559,351,205,120,88,223,441,765,1247,1797
8/24/2013 1:00,2987,2947,2899,2844,2777,2692,2590,2440,2284,2012,1719,1462,1201,958,772,602,548,531,513,510,601,848,1223,1687,2070,2337,2495,2543,2471,2313,2110,1863,1593,1388,1202,963,732,525,425,460,559,592,489,389,376,755,1379,1883,1895,1743,1602,1700,1866,1964,1838,1616,1380,1246,1121,967,759,548,349,198,118,88,222,435,762,1248,1789,2212
8/24/2013 2:00,2864,2826,2793,2725,2647,2523,2367,2176,1952,1687,1395,1153,916,710,621,540,531,516,508,599,854,1216,1672,2056,2340,2488,2527,2470,2333,2097,1875,1595,1384,1208,961,725,537,428,457,562,597,490,387,409,755,1380,1873,1916,1751,1590,1710,1856,1966,1841,1621,1397,1257,1125,969,754,542,348,202,117,90,223,434,755,1249,1779,2200,2293
8/24/2013 3:00,3029,2888,2811,2699,2566,2375,2210,1963,1717,1484,1186,943,756,639,592,570,543,552,632,880,1259,1707,2083,2335,2484,2522,2421,2278,2060,1788,1541,1329,1140,926,702,514,433,458,555,606,501,393,412,798,1385,1867,1885,1737,1556,1638,1813,1927,1779,1556,1330,1190,1077,925,717,507,321,193,113,85,225,445,766,1274,1803,2218,2316,2281
8/24/2013 4:00,2815,2765,2696,2542,2382,2186,1957,1680,1479,1234,960,772,660,575,575,548,546,640,883,1261,1717,2067,2325,2485,2506,2430,2266,2060,1803,1546,1330,1128,918,709,520,425,461,562,598,501,398,421,793,1380,1865,1882,1725,1574,1641,1803,1922,1780,1562,1329,1197,1082,937,717,504,322,192,113,88,228,448,771,1263,1796,2200,2306,2270,2175
8/24/2013 5:00,2703,2614,2519,2342,2118,1879,1665,1406,1174,933,743,635,542,510,519,556,661,942,1375,1803,2128,2327,2424,2420,2335,2208,1950,1674,1385,1159,974,808,634,460,341,333,386,400,365,300,361,727,1280,1705,1737,1558,1426,1594,1783,1940,1802,1577,1326,1202,1094,964,759,528,353,226,143,123,307,611,1009,1501,1967,2361,2384,2286,2142,1985
8/24/2013 6:00,2697,2537,2386,2114,1887,1635,1396,1138,929,750,627,562,508,491,525,673,942,1375,1828,2151,2358,2404,2423,2343,2199,1973,1664,1386,1163,976,811,623,460,345,332,387,403,361,300,358,753,1263,1736,1741,1575,1424,1589,1800,1947,1794,1576,1328,1203,1097,969,751,538,346,223,147,123,311,614,1006,1511,1977,2366,2379,2286,2135,1982,1789
8/24/2013 7:00,2709,2467,2207,1881,1603,1382,1110,880,733,629,557,538,494,510,628,957,1392,1856,2224,2375,2469,2444,2375,2215,1977,1682,1384,1168,987,819,621,448,335,326,382,403,361,292,351,746,1242,1711,1772,1626,1452,1603,1806,1956,1817,1585,1334,1213,1103,974,763,547,351,214,150,121,305,615,1011,1498,2011,2366,2393,2271,2130,1983,1788,1593
8/24/2013 8:00,2470,2235,1927,1640,1386,1149,924,765,656,585,535,545,518,638,947,1394,1826,2174,2379,2463,2461,2363,2216,1972,1682,1393,1172,981,826,635,441,337,328,383,403,366,295,347,746,1243,1695,1740,1657,1492,1604,1790,1949,1809,1584,1334,1207,1106,978,768,540,359,224,144,126,303,611,1021,1526,1972,2374,2399,2294,2127,1983,1800,1586,1418
8/24/2013 9:00,2117,1867,1630,1411,1214,1048,902,812,758,730,716,769,916,1286,1810,2214,2334,2406,2368,2275,2153,1998,1848,1622,1389,1120,882,650,463,300,172,120,84,71,65,75,109,348,713,1146,1464,1665,1797,2023,2246,2405,2353,2136,1916,1707,1479,1258,998,708,458,315,247,273,541,962,1404,1776,2063,2265,2229,2077,1858,1673,1466,1254,1146,1005
8/24/2013 10:00,1878,1611,1407,1179,1010,896,808,759,739,704,752,926,1282,1788,2214,2335,2383,2363,2282,2153,2009,1840,1609,1386,1129,879,662,457,299,179,116,84,69,66,75,117,345,710,1148,1458,1699,1795,2039,2238,2405,2339,2141,1914,1704,1479,1258,998,710,463,315,245,267,544,972,1413,1772,2088,2256,2226,2085,1862,1674,1472,1265,1104,1007,811
8/24/2013 11:00,1637,1383,1195,1014,923,864,819,821,802,824,992,1441,1944,2296,2449,2477,2411,2360,2255,2129,1962,1729,1491,1260,968,676,446,274,165,121,100,99,93,99,133,371,727,1173,1544,1832,1999,2132,2234,2303,2232,2091,1944,1734,1479,1241,982,682,444,294,218,233,491,898,1335,1666,1944,2133,2132,2056,1912,1722,1519,1315,1143,982,821,665
8/24/2013 12:00,1635,1289,1122,984,915,867,861,854,878,1031,1461,1960,2338,2477,2467,2457,2368,2283,2146,1970,1752,1497,1249,966,657,423,269,154,107,84,91,82,83,116,346,727,1171,1519,1786,1957,2089,2196,2251,2189,2051,1920,1767,1527,1283,1028,728,476,320,233,240,482,900,1355,1673,1940,2131,2133,2032,1904,1736,1517,1290,1122,977,790,662,508
8/24/2013 13:00,1308,1082,972,919,875,878,860,925,1086,1498,2027,2417,2554,2525,2496,2407,2290,2159,1959,1738,1510,1246,944,648,398,258,152,100,86,92,85,87,127,361,767,1197,1506,1746,1887,2029,2122,2205,2154,2025,1881,1714,1508,1272,1009,720,474,313,233,239,513,870,1359,1695,1955,2145,2158,2065,1898,1737,1532,1282,1105,959,777,626,499,337
8/24/2013 14:00,1129,977,919,883,861,854,877,1063,1496,2000,2411,2570,2534,2448,2407,2313,2151,1967,1737,1502,1253,948,664,398,248,150,96,83,92,82,87,123,361,757,1187,1500,1733,1899,2030,2124,2181,2146,2041,1887,1712,1512,1271,1013,714,476,315,226,229,511,915,1312,1698,1955,2145,2164,2087,1915,1726,1535,1309,1110,967,778,626,479,333,244
8/24/2013 15:00,1022,926,893,898,898,938,1101,1526,2061,2434,2594,2610,2504,2410,2323,2213,1988,1755,1505,1257,953,683,420,247,144,95,82,90,86,86,126,378,798,1220,1501,1687,1779,1911,2031,2111,2047,1947,1804,1621,1410,1199,951,664,434,283,205,222,517,957,1445,1777,2051,2284,2275,2174,2004,1766,1503,1277,1086,902,743,603,441,295,204,134
8/24/2013 16:00,1039,943,923,936,960,1118,1509,2006,2432,2578,2605,2566,2439,2286,2160,2013,1759,1511,1257,936,672,398,256,144,97,81,84,86,91,129,378,793,1220,1488,1681,1775,1895,2021,2096,2054,1936,1799,1638,1410,1191,941,664,435,286,203,224,519,951,1445,1824,2054,2256,2275,2174,2017,1800,1528,1274,1085,922,745,602,438,294,204,133,82
8/24/2013 17:00,1198,1083,1037,1050,1176,1479,1946,2344,2557,2583,2529,2450,2296,2121,1935,1797,1480,1189,857,561,349,221,130,70,42,33,33,52,118,371,781,1181,1370,1477,1582,1710,1799,1854,1805,1726,1601,1463,1285,1091,882,633,415,272,203,221,516,977,1460,1881,2235,2407,2372,2235,2033,1845,1603,1328,1128,953,749,593,426,280,192,127,79,50
8/24/2013 18:00,1056,980,973,1126,1484,1936,2335,2523,2610,2567,2432,2297,2100,1934,1725,1502,1191,880,563,349,229,131,71,42,33,36,51,112,374,772,1178,1379,1477,1546,1706,1799,1861,1804,1730,1616,1451,1284,1098,878,630,417,271,206,221,516,973,1491,1874,2208,2407,2378,2209,2029,1843,1614,1365,1133,951,747,595,426,288,195,125,80,47,20
8/24/2013 19:00,806,842,977,1392,1857,2245,2466,2533,2563,2430,2264,2100,1924,1740,1473,1209,888,590,381,221,133,76,44,33,35,49,99,346,735,1132,1360,1489,1552,1704,1810,1840,1811,1726,1627,1476,1291,1116,895,640,424,273,206,223,516,977,1483,1901,2203,2387,2358,2223,2016,1845,1613,1375,1175,949,746,589,421,278,196,126,75,49,19,13
8/24/2013 20:00,964,1068,1430,1921,2280,2461,2546,2542,2469,2290,2067,1875,1708,1469,1217,894,599,380,236,126,72,44,34,35,49,99,346,728,1122,1339,1486,1556,1696,1786,1850,1789,1729,1619,1480,1298,1106,901,641,426,277,202,229,512,977,1489,1897,2236,2380,2352,2190,2014,1822,1611,1375,1164,1003,746,583,418,280,193,130,84,46,22,13,20
8/24/2013 21:00,1091,1299,1599,1872,2069,2197,2284,2257,2148,1962,1703,1521,1288,1080,893,688,401,261,158,89,63,53,60,89,186,540,1041,1424,1534,1504,1447,1572,1726,1796,1776,1652,1506,1327,1145,951,742,534,360,229,156,143,240,509,828,1296,1825,2237,2271,2193,1999,1809,1548,1376,1191,927,718,523,401,294,202,138,89,46,21,18,21,23
8/24/2013 22:00,1310,1589,1855,2091,2227,2279,2230,2125,1953,1721,1501,1294,1090,891,680,392,260,153,90,59,52,61,92,190,529,1036,1425,1528,1476,1442,1547,1728,1800,1747,1655,1502,1280,1098,958,740,531,359,231,157,142,237,479,794,1304,1810,2213,2305,2195,2008,1795,1544,1340,1177,944,705,554,401,288,202,139,88,44,21,18,21,23,25
8/24/2013 23:00,1616,1877,2041,2191,2229,2177,2076,1894,1651,1413,1207,1041,876,667,479,251,162,97,66,49,60,100,231,608,1129,1514,1660,1657,1629,1666,1780,1865,1812,1657,1512,1306,1084,904,712,521,353,226,149,130,201,347,588,1115,1768,2221,2331,2263,2072,1852,1593,1369,1133,971,735,550,414,296,214,144,86,43,18,14,19,23,28,31
8/25/2013 0:00,1747,1950,2083,2137,2096,1985,1826,1600,1365,1144,967,834,637,399,233,147,97,60,51,62,110,250,619,1157,1533,1661,1668,1654,1678,1799,1853,1773,1587,1432,1253,1053,862,667,480,319,205,142,126,197,347,591,1120,1728,2262,2344,2276,2088,1861,1597,1348,1160,858,706,528,399,290,199,137,85,44,20,16,19,23,28,30,35
8/25/2013 1:00,2076,2188,2203,2155,2013,1857,1636,1409,1182,999,842,662,409,252,157,111,78,65,73,119,265,651,1175,1551,1677,1655,1651,1664,1794,1877,1781,1620,1424,1228,1055,866,662,474,313,202,140,130,200,352,596,1126,1717,2177,2351,2281,2083,1876,1609,1364,1168,912,706,532,396,291,203,134,82,44,21,17,19,23,28,31,38,43
8/25/2013 2:00,2514,2368,2280,2109,1913,1636,1378,1157,991,836,631,414,257,166,112,84,77,81,120,260,654,1198,1554,1688,1670,1643,1638,1796,1858,1795,1624,1452,1229,1054,870,664,477,316,203,138,128,201,350,601,1104,1722,2162,2283,2285,2082,1873,1621,1364,1173,908,700,532,399,289,203,138,79,42,21,17,19,23,30,30,38,43,62
8/25/2013 3:00,2709,2430,2226,1987,1731,1453,1231,1067,914,682,435,274,171,112,85,77,90,131,275,661,1218,1626,1734,1717,1644,1668,1760,1887,1813,1649,1457,1252,1035,871,664,469,317,204,144,132,206,361,611,1097,1695,2203,2293,2272,2100,1937,1702,1463,1207,933,714,531,401,292,214,143,83,43,23,16,20,26,31,36,41,46,64,82
8/25/2013 4:00,2546,2232,2017,1721,1450,1182,1043,911,713,449,274,175,118,87,74,79,134,276,671,1217,1626,1755,1711,1669,1686,1802,1812,1806,1647,1472,1250,1056,849,666,469,315,204,141,132,208,362,611,1097,1657,2148,2308,2261,2099,1900,1658,1449,1250,954,715,548,404,292,205,148,83,44,22,17,20,27,31,36,43,49,65,82,104
8/25/2013 5:00,2323,1989,1710,1374,1151,954,793,615,420,257,148,86,50,45,61,93,193,529,991,1410,1600,1608,1604,1771,2003,2121,2025,1897,1686,1533,1362,1168,954,735,510,356,230,215,297,519,774,1173,1616,1988,2130,2103,1945,1742,1491,1284,1099,847,650,498,394,283,200,129,84,41,26,18,21,24,30,39,52,60,78,97,120,144
8/25/2013 6:00,2167,1799,1503,1201,1008,827,641,439,277,151,89,50,47,59,85,183,532,1006,1415,1597,1608,1593,1768,1985,2138,2035,1856,1686,1525,1363,1160,960,733,540,354,247,206,302,496,801,1190,1618,1976,2101,2102,1936,1739,1504,1273,1053,837,650,498,393,289,200,133,74,44,25,18,21,24,27,39,52,62,79,94,120,144,178
8/25/2013 7:00,1745,1480,1229,1003,787,578,375,242,127,74,45,39,44,76,160,521,997,1430,1592,1605,1588,1777,1959,2094,2016,1833,1633,1485,1345,1157,934,736,539,372,246,221,301,527,796,1260,1686,2021,2123,2118,1958,1712,1488,1265,1031,802,610,502,386,277,194,127,78,42,25,18,21,25,27,38,50,62,80,92,115,144,180,198
8/25/2013 8:00,1295,1142,969,786,589,367,223,124,70,40,36,51,77,156,467,987,1417,1597,1589,1595,1782,1996,2090,1996,1845,1638,1470,1313,1150,938,721,541,370,256,215,321,498,806,1219,1690,2045,2124,2115,1960,1740,1462,1258,1033,791,608,474,390,284,193,128,74,41,25,17,21,25,29,36,50,57,83,97,116,140,180,198,191
8/25/2013 9:00,1579,1261,961,683,395,224,117,62,33,27,39,59,99,332,720,1064,1289,1476,1610,1783,1946,2014,1956,1896,1780,1626,1450,1252,1078,860,694,568,457,431,530,687,866,1141,1382,1636,1763,1867,1901,1838,1694,1514,1348,1180,957,728,515,314,188,97,39,15,9,12,21,29,34,40,43,56,135,271,475,674,913,1114,1192,1214
8/25/2013 10:00,1171,901,656,390,209,110,55,28,23,34,57,107,338,711,1062,1288,1484,1622,1783,1934,2023,1982,1884,1784,1614,1436,1238,1044,866,695,555,456,429,536,690,900,1115,1388,1623,1764,1869,1903,1838,1691,1503,1343,1176,962,722,512,315,189,97,38,15,9,12,21,29,35,41,45,56,135,260,480,684,917,1105,1192,1219,1207
8/25/2013 11:00,633,451,268,150,63,31,16,15,32,76,181,489,920,1339,1531,1710,1763,1826,1816,1876,1847,1757,1611,1425,1210,995,792,616,464,357,295,292,388,602,867,1127,1370,1634,1768,1889,1894,1850,1690,1491,1319,1147,930,699,476,280,168,83,33,10,13,15,21,33,34,39,42,58,148,313,535,834,1081,1251,1313,1319,1323,1312
8/25/2013 12:00,576,364,221,117,64,44,35,45,94,195,488,935,1362,1647,1692,1806,1792,1880,1904,1880,1822,1688,1460,1261,1028,833,639,495,390,340,334,427,631,896,1152,1405,1630,1790,1914,1956,1865,1730,1533,1362,1200,986,734,505,284,166,87,33,11,14,15,22,32,36,38,43,56,156,334,564,815,1098,1320,1338,1349,1319,1299,1233
8/25/2013 13:00,342,201,110,62,39,36,49,105,210,499,952,1351,1642,1801,1793,1804,1844,1948,1904,1799,1708,1482,1258,1037,823,661,498,392,341,336,437,651,922,1174,1423,1664,1781,1900,1934,1845,1695,1525,1357,1198,984,727,503,282,164,83,32,10,12,14,21,33,34,38,42,56,149,328,560,815,1101,1294,1361,1347,1337,1305,1253,1145
8/25/2013 14:00,246,153,89,58,44,64,105,209,481,903,1331,1597,1737,1794,1838,1857,1906,1920,1821,1678,1489,1265,1033,830,647,509,391,338,332,434,641,907,1171,1423,1660,1805,1900,1943,1872,1694,1492,1357,1197,985,731,498,282,163,80,32,11,12,14,21,31,36,37,42,57,149,313,549,813,1098,1307,1352,1360,1330,1309,1247,1146,989
8/25/2013 15:00,150,92,60,45,63,129,228,520,905,1272,1599,1760,1807,1853,1906,1934,1854,1860,1684,1484,1277,1024,823,654,510,398,340,331,430,647,890,1164,1421,1646,1781,1895,1905,1850,1711,1489,1305,1191,971,722,492,275,162,78,30,11,10,15,21,29,33,36,41,56,149,316,531,819,1142,1352,1435,1435,1418,1377,1329,1232,1084,902
8/25/2013 16:00,97,58,50,63,122,238,523,906,1272,1598,1809,1860,1845,1867,1917,1887,1785,1695,1469,1268,1042,828,648,510,406,335,329,431,633,886,1141,1408,1647,1781,1897,1934,1843,1697,1517,1301,1135,941,721,497,274,157,81,30,9,8,15,21,29,33,36,44,56,147,315,532,859,1104,1342,1426,1449,1420,1383,1338,1237,1084,915,730
8/25/2013 17:00,63,46,56,98,187,503,910,1310,1642,1927,2093,2143,2119,2094,2115,1957,1798,1576,1306,1058,839,657,514,420,351,338,423,572,764,967,1212,1451,1643,1769,1833,1816,1636,1470,1248,1097,901,680,482,271,162,79,32,8,6,14,21,35,38,36,36,42,114,245,481,735,1030,1222,1309,1316,1299,1276,1227,1147,1022,860,698,524
8/25/2013 18:00,54,65,94,202,520,945,1349,1661,1917,2066,2147,2093,2104,2054,2025,1807,1544,1323,1064,839,660,515,411,348,346,419,571,763,975,1224,1452,1631,1769,1842,1803,1686,1457,1292,1083,901,678,458,271,161,78,32,8,6,13,19,34,36,37,36,42,112,234,444,735,1032,1239,1295,1315,1299,1260,1230,1155,1019,863,698,520,412
8/25/2013 19:00,35,69,170,482,932,1337,1669,1920,2115,2208,2176,2145,2093,2022,1887,1591,1335,1116,886,692,538,433,374,371,442,576,749,953,1181,1405,1595,1752,1828,1745,1652,1465,1282,1131,886,679,470,277,163,77,29,6,6,12,19,32,34,31,33,41,115,228,434,712,1029,1227,1294,1293,1293,1245,1192,1139,1002,851,679,532,393,308
8/25/2013 20:00,82,177,492,923,1361,1628,1824,2014,2183,2192,2169,2090,2010,1803,1643,1344,1116,891,700,540,438,374,376,440,573,738,948,1179,1418,1593,1735,1833,1796,1615,1446,1299,1127,929,660,471,283,164,77,29,6,6,12,19,32,34,31,32,41,114,232,424,689,1016,1238,1285,1293,1278,1246,1192,1115,1008,839,687,503,397,308,318
8/25/2013 21:00,221,645,1326,1910,1981,2004,2056,2103,2009,1897,1725,1648,1443,1259,1118,934,584,397,268,189,161,181,277,431,711,1145,1684,2101,2271,2245,2128,1913,1602,1267,1006,834,643,489,343,230,141,81,31,8,6,13,16,20,27,31,40,61,248,561,847,1003,1150,1271,1274,1208,1111,1018,901,785,663,518,394,269,189,136,163,227
8/25/2013 22:00,663,1296,1869,2064,2060,2071,2094,2032,1891,1753,1653,1502,1260,1077,893,584,399,267,202,165,186,269,433,715,1145,1676,2067,2257,2258,2114,1882,1602,1268,1007,790,648,488,347,231,140,79,31,8,6,13,16,20,27,33,42,61,249,566,842,1003,1134,1249,1274,1216,1113,996,903,785,652,518,395,269,186,138,171,231,323
8/25/2013 23:00,999,1543,1878,1990,1982,1974,1933,1846,1734,1652,1510,1311,1068,879,655,399,264,203,173,189,278,457,757,1209,1707,2092,2227,2242,2098,1866,1550,1271,1016,791,620,506,355,242,144,83,31,8,6,13,16,20,27,36,46,72,250,561,831,964,1088,1200,1239,1207,1111,1014,914,829,722,602,492,378,292,245,272,333,387,538
8/26/2013 0:00,1635,1856,1968,1893,1896,1849,1795,1704,1606,1492,1274,1050,794,575,386,266,176,154,173,254,434,739,1187,1702,2093,2213,2201,2089,1840,1557,1270,1050,780,607,469,353,244,152,82,33,8,5,12,15,20,30,38,53,89,278,580,871,1019,1141,1259,1281,1269,1207,1127,1023,904,775,651,511,383,299,243,255,313,409,523,700
8/26/2013 1:00,1956,1936,1942,1873,1860,1814,1695,1608,1482,1271,1043,805,567,376,246,165,140,169,253,425,715,1172,1705,2113,2210,2169,2092,1841,1532,1282,1046,825,623,480,358,261,165,91,36,9,4,11,16,20,33,40,55,92,276,580,869,1025,1158,1281,1313,1306,1251,1156,1043,902,782,649,511,386,299,245,268,319,429,582,779,991
8/26/2013 2:00,1916,1895,1956,1875,1811,1686,1558,1459,1228,1010,764,552,360,224,141,141,166,255,430,733,1170,1684,2088,2214,2203,2058,1848,1536,1257,1040,829,626,501,356,255,165,93,37,9,4,11,16,20,33,41,56,86,276,582,868,1023,1160,1289,1310,1287,1251,1166,1039,917,776,651,511,387,302,247,267,330,431,594,791,1000,1122
8/26/2013 3:00,1916,1895,1956,1875,1811,1686,1558,1459,1228,1010,764,552,360,224,141,141,166,255,430,733,1170,1684,2088,2214,2203,2058,1848,1536,1257,1040,829,626,501,356,255,165,93,37,9,4,11,16,20,33,41,56,86,276,582,868,1023,1160,1289,1310,1287,1251,1166,1039,917,776,651,511,387,302,247,267,330,431,594,791,1000,1122
8/26/2013 4:00,1903,1866,1907,1716,1576,1371,1168,984,763,535,352,219,141,105,140,243,406,723,1201,1725,2123,2220,2215,2085,1873,1508,1263,1034,834,642,494,368,269,173,97,39,11,3,10,15,21,34,39,56,90,270,562,864,1058,1225,1382,1407,1372,1315,1207,1092,961,816,655,504,404,318,256,279,346,449,634,872,1101,1233,1328,1357
8/26/2013 5:00,1640,1667,1639,1522,1354,1131,921,726,501,323,198,121,92,107,180,364,641,1119,1673,2103,2278,2321,2205,1978,1680,1321,1145,963,738,532,379,270,176,100,42,18,2,13,25,37,50,57,67,99,281,563,888,1086,1265,1421,1490,1515,1456,1347,1222,1096,947,788,588,453,376,274,261,296,378,550,780,1047,1205,1331,1402,1451
8/26/2013 6:00,1569,1548,1506,1374,1131,922,698,488,317,191,119,87,108,176,316,643,1110,1656,2136,2299,2326,2202,1987,1687,1390,1091,949,731,532,372,267,175,101,43,18,3,14,25,36,48,58,66,99,279,581,845,1085,1250,1415,1484,1497,1458,1351,1237,1090,944,760,618,436,323,269,271,304,381,548,778,1046,1206,1332,1401,1444,1427
8/26/2013 7:00,1436,1417,1342,1128,904,713,474,312,193,116,88,103,168,328,571,1108,1648,2123,2329,2325,2213,1992,1685,1387,1169,894,741,532,375,268,171,103,44,18,3,14,25,37,47,57,66,98,273,559,877,1043,1236,1385,1469,1494,1463,1354,1242,1104,950,784,591,440,310,243,267,316,397,547,776,1045,1205,1330,1402,1482,1419,1416
8/26/2013 8:00,1217,1158,1064,882,656,490,299,189,110,80,100,172,341,600,1036,1626,2079,2293,2349,2211,1987,1681,1384,1148,957,685,530,379,267,173,99,44,17,3,14,27,39,48,57,65,98,274,560,845,1072,1213,1389,1455,1472,1454,1356,1245,1109,954,791,625,441,315,236,246,313,404,574,779,1044,1205,1329,1382,1475,1486,1375,1242
8/26/2013 9:00,571,481,393,306,204,137,78,53,30,45,131,329,575,948,1311,1650,1897,1979,1945,1816,1598,1370,1150,966,757,516,370,250,158,85,31,10,2,15,31,47,62,61,65,76,131,226,388,652,999,1337,1508,1549,1523,1447,1329,1186,980,790,576,425,277,196,148,139,189,370,648,1052,1324,1498,1707,1731,1752,1641,1469,1284
8/26/2013 10:00,456,365,277,209,138,85,50,31,42,129,329,588,939,1304,1635,1910,1974,1956,1814,1599,1369,1153,962,727,543,362,253,159,87,31,11,2,15,30,51,63,65,65,78,132,226,369,646,999,1328,1504,1551,1520,1428,1321,1186,981,792,590,420,291,196,147,152,199,408,660,1070,1333,1503,1637,1805,1744,1690,1466,1283,1085
